timestamp,road_id,road_name,road_type,lanes,length_km,zones,hour,day_of_week,month,year,is_weekend,is_peak_hour,is_monsoon,is_festival,festival_name,festival_mult,traffic_index,speed_kmph,travel_time_min,temperature,humidity,wind_speed_kmph,rainfall_mm
05-04-2025 23:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,23,5,4,2025,1,0,0,0,,1,7.6,75,17.6,27.7,57.5,9.7,0.6
06-04-2025 00:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,0,6,4,2025,1,0,0,0,,1,5.9,73.1,18.1,28.2,64.4,5.5,0.4
06-04-2025 01:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,1,6,4,2025,1,0,0,0,,1,7.5,71.1,18.6,27.5,59.5,15.2,0.3
06-04-2025 02:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,2,6,4,2025,1,0,0,0,,1,2.1,73.9,17.9,28.4,63.7,7.4,0.2
06-04-2025 03:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,3,6,4,2025,1,0,0,0,,1,4.9,75,17.6,29,67.3,5.9,1
06-04-2025 04:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,4,6,4,2025,1,0,0,0,,1,10.5,75,17.6,31.3,50.4,13.2,0.9
06-04-2025 05:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,5,6,4,2025,1,0,0,0,,1,6.2,74.3,17.8,29.5,55.8,10.8,0.2
06-04-2025 06:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,6,6,4,2025,1,0,0,0,,1,13,72.7,18.2,31.2,57.6,12.8,0.2
06-04-2025 07:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,7,6,4,2025,1,1,0,0,,1,24.8,72.3,18.2,30.1,48.6,15.1,0.2
06-04-2025 08:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,8,6,4,2025,1,1,0,0,,1,42.8,73.3,18,30.5,70.6,6.2,0.5
06-04-2025 09:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,9,6,4,2025,1,1,0,0,,1,36.8,75,17.6,28.8,62.3,6.4,0.1
06-04-2025 10:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,10,6,4,2025,1,1,0,0,,1,22.9,73.7,17.9,29.2,59.2,13.6,0.2
06-04-2025 11:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,11,6,4,2025,1,0,0,0,,1,21.9,75,17.6,31,63.9,10,0.6
06-04-2025 12:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,12,6,4,2025,1,0,0,0,,1,32.8,75,17.6,29.4,63.8,14.4,0.4
06-04-2025 13:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,13,6,4,2025,1,0,0,0,,1,36.1,75,17.6,30.9,66.3,13.9,0.3
06-04-2025 14:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,14,6,4,2025,1,0,0,0,,1,31.7,75,17.6,28.8,67.5,0.8,0.8
06-04-2025 15:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,15,6,4,2025,1,0,0,0,,1,18.3,75,17.6,29.6,51.7,10.2,0.1
06-04-2025 16:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,16,6,4,2025,1,0,0,0,,1,31.8,74.7,17.7,28.3,65.4,15.1,0.1
06-04-2025 17:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,17,6,4,2025,1,1,0,0,,1,33.4,73.5,18,27,58.5,16.1,0.6
06-04-2025 18:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,18,6,4,2025,1,1,0,0,,1,40.5,75,17.6,26.9,69.1,15,0.1
06-04-2025 19:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,19,6,4,2025,1,1,0,0,,1,32.9,75,17.6,25.9,56.6,13.3,0.8
06-04-2025 20:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,20,6,4,2025,1,1,0,0,,1,35.8,75,17.6,27.9,57.1,15,0.1
06-04-2025 21:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,21,6,4,2025,1,1,0,0,,1,25.6,75,17.6,26.2,54.3,9,0.6
06-04-2025 22:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,22,6,4,2025,1,0,0,0,,1,27.1,75,17.6,28.1,58.3,10,0.5
06-04-2025 23:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,23,6,4,2025,1,0,0,0,,1,3.2,74.2,17.8,28.9,66,16.3,0.2
07-04-2025 00:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,0,0,4,2025,0,0,0,0,,1,2.3,75,17.6,28.4,62,22.1,0.1
07-04-2025 01:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,1,0,4,2025,0,0,0,0,,1,11.4,75,17.6,28.8,58.8,12.1,0.1
07-04-2025 02:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,2,0,4,2025,0,0,0,0,,1,2,75,17.6,30,55.6,19.3,0.8
07-04-2025 03:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,3,0,4,2025,0,0,0,0,,1,7.1,69.7,18.9,27.7,70,17.1,0.5
07-04-2025 04:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,4,0,4,2025,0,0,0,0,,1,2,72.9,18.1,30.5,61.4,15.1,0.3
07-04-2025 05:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,5,0,4,2025,0,0,0,0,,1,6.7,73,18.1,31,54.6,9.2,1
07-04-2025 06:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,6,0,4,2025,0,0,0,0,,1,13.5,75,17.6,31.8,61.3,20,0.5
07-04-2025 07:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,7,0,4,2025,0,1,0,0,,1,42,75,17.6,31.7,61.2,12.8,0.6
07-04-2025 08:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,8,0,4,2025,0,1,0,0,,1,39.8,75,17.6,31.9,56.6,10.8,0
07-04-2025 09:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,9,0,4,2025,0,1,0,0,,1,43.8,75,17.6,31.1,65,4.3,0.6
07-04-2025 10:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,10,0,4,2025,0,1,0,0,,1,38.8,75,17.6,30.8,76.9,6.6,0.1
07-04-2025 11:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,11,0,4,2025,0,0,0,0,,1,32.2,75,17.6,31.8,55.9,6.8,0.5
07-04-2025 12:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,12,0,4,2025,0,0,0,0,,1,35,75,17.6,30.2,65.1,6.3,0.7
07-04-2025 13:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,13,0,4,2025,0,0,0,0,,1,39.5,74.1,17.8,29.4,68.2,9.3,0.1
07-04-2025 14:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,14,0,4,2025,0,0,0,0,,1,34.7,73.4,18,30.5,69.4,9.8,0.3
07-04-2025 15:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,15,0,4,2025,0,0,0,0,,1,33.1,75,17.6,29.8,56,11.8,0.6
07-04-2025 16:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,16,0,4,2025,0,0,0,0,,1,31.2,74.2,17.8,28.3,69.8,13.1,0.6
07-04-2025 17:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,17,0,4,2025,0,1,0,0,,1,47.3,71.7,18.4,26.1,62.1,2.7,0.9
07-04-2025 18:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,18,0,4,2025,0,1,0,0,,1,51.6,75,17.6,28.6,63.4,1,0.1
07-04-2025 19:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,19,0,4,2025,0,1,0,0,,1,47.7,71.5,18.5,27.5,58.2,15,0.8
07-04-2025 20:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,20,0,4,2025,0,1,0,0,,1,43.5,75,17.6,27.9,64.3,15.4,0.3
07-04-2025 21:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,21,0,4,2025,0,1,0,0,,1,41.3,75,17.6,28.8,52.7,8.1,0.3
07-04-2025 22:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,22,0,4,2025,0,0,0,0,,1,28.1,75,17.6,27.1,59.1,10.2,0.1
07-04-2025 23:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,23,0,4,2025,0,0,0,0,,1,8.4,75,17.6,26.4,58.9,9.4,0.2
08-04-2025 00:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,0,1,4,2025,0,0,0,0,,1,3.6,75,17.6,26.3,58.5,9.1,0.5
08-04-2025 01:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,1,1,4,2025,0,0,0,0,,1,8.3,75,17.6,25.1,54.3,8.7,0.2
08-04-2025 02:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,2,1,4,2025,0,0,0,0,,1,7,75,17.6,29.5,65.9,9.3,0.4
08-04-2025 03:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,3,1,4,2025,0,0,0,0,,1,11.5,75,17.6,30.2,60.5,3.3,0.5
08-04-2025 04:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,4,1,4,2025,0,0,0,0,,1,11,73.4,18,30.7,54.5,18.5,0.4
08-04-2025 05:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,5,1,4,2025,0,0,0,0,,1,6,73.9,17.9,28.3,50.1,13.2,0.2
08-04-2025 06:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,6,1,4,2025,0,0,0,0,,1,16.1,71,18.6,30.5,60.5,8.9,0.6
08-04-2025 07:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,7,1,4,2025,0,1,0,0,,1,44.2,74.2,17.8,29.2,60.6,11.9,0.3
08-04-2025 08:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,8,1,4,2025,0,1,0,0,,1,48.2,75,17.6,31.7,56.3,17.2,0.3
08-04-2025 09:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,9,1,4,2025,0,1,0,0,,1,44.5,72,18.3,31.9,70.3,9.6,0.7
08-04-2025 10:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,10,1,4,2025,0,1,0,0,,1,34.7,74.3,17.8,28.5,62.8,12.2,0.2
08-04-2025 11:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,11,1,4,2025,0,0,0,0,,1,28.6,73,18.1,31.4,63.1,11.1,1.2
08-04-2025 12:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,12,1,4,2025,0,0,0,0,,1,33.9,75,17.6,30.7,58.2,8.1,0
08-04-2025 13:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,13,1,4,2025,0,0,0,0,,1,39.4,72.5,18.2,28.8,58.1,17.6,0
08-04-2025 14:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,14,1,4,2025,0,0,0,0,,1,33.2,75,17.6,28.3,65.2,13.7,0.8
08-04-2025 15:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,15,1,4,2025,0,0,0,0,,1,29.7,74.2,17.8,29.3,61.5,8.2,0.8
08-04-2025 16:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,16,1,4,2025,0,0,0,0,,1,33.5,75,17.6,27.2,68.6,14.4,0.7
08-04-2025 17:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,17,1,4,2025,0,1,0,0,,1,36.5,73,18.1,26.2,65.5,10.9,0
08-04-2025 18:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,18,1,4,2025,0,1,0,0,,1,43,74,17.8,29.7,52.1,11.2,0.4
08-04-2025 19:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,19,1,4,2025,0,1,0,0,,1,44.2,70.8,18.6,26.5,68.4,2.7,0.4
08-04-2025 20:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,20,1,4,2025,0,1,0,0,,1,35,75,17.6,27.8,49.4,6.8,0.3
08-04-2025 21:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,21,1,4,2025,0,1,0,0,,1,30.4,74.2,17.8,28.1,55.5,8.9,0
08-04-2025 22:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,22,1,4,2025,0,0,0,0,,1,30.4,75,17.6,27.9,65.7,11,0.3
08-04-2025 23:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,23,1,4,2025,0,0,0,0,,1,8.8,74.9,17.6,28.3,51,10.7,0.1
09-04-2025 00:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,0,2,4,2025,0,0,0,0,,1,5.1,75,17.6,27.7,49.7,1.5,0.1
09-04-2025 01:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,1,2,4,2025,0,0,0,0,,1,7.4,75,17.6,29.4,58.9,10.5,0.6
09-04-2025 02:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,2,2,4,2025,0,0,0,0,,1,8.9,73.7,17.9,28.9,59.6,14.4,0.9
09-04-2025 03:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,3,2,4,2025,0,0,0,0,,1,6,72.3,18.2,28.9,54.3,13.5,0.3
09-04-2025 04:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,4,2,4,2025,0,0,0,0,,1,5.8,73.7,17.9,28.9,59.1,7.6,0.8
09-04-2025 05:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,5,2,4,2025,0,0,0,0,,1,10.3,72.1,18.3,31.6,54.4,19.5,0.1
09-04-2025 06:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,6,2,4,2025,0,0,0,0,,1,15,73.9,17.9,30.6,47.9,8.1,0.1
09-04-2025 07:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,7,2,4,2025,0,1,0,0,,1,40.2,72.2,18.3,30.5,65.9,16,0.5
09-04-2025 08:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,8,2,4,2025,0,1,0,0,,1,45.5,74.7,17.7,30.4,57.3,10.7,0.4
09-04-2025 09:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,9,2,4,2025,0,1,0,0,,1,48.7,72.8,18.1,30,56.2,11.2,0.7
09-04-2025 10:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,10,2,4,2025,0,1,0,0,,1,33.3,75,17.6,28.4,64.7,0.5,0.1
09-04-2025 11:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,11,2,4,2025,0,0,0,0,,1,25.4,73.9,17.9,27.9,59,13.9,0.1
09-04-2025 12:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,12,2,4,2025,0,0,0,0,,1,35.5,75,17.6,31,60.6,7.2,0.8
09-04-2025 13:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,13,2,4,2025,0,0,0,0,,1,30.9,74.2,17.8,30.1,72.2,15.1,0.2
09-04-2025 14:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,14,2,4,2025,0,0,0,0,,1,36.4,73.1,18.1,27.9,57.8,11.5,0.1
09-04-2025 15:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,15,2,4,2025,0,0,0,0,,1,29,75,17.6,30.6,59.4,6.5,0.4
09-04-2025 16:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,16,2,4,2025,0,0,0,0,,1,28.5,74.2,17.8,27.8,60.6,12.2,0.6
09-04-2025 17:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,17,2,4,2025,0,1,0,0,,1,45.3,74.2,17.8,30.4,54.8,10.4,0.2
09-04-2025 18:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,18,2,4,2025,0,1,0,0,,1,53.5,71.1,18.6,26.3,55.2,13.2,0.3
09-04-2025 19:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,19,2,4,2025,0,1,0,0,,1,47.9,75,17.6,24.3,68.8,17,0.3
09-04-2025 20:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,20,2,4,2025,0,1,0,0,,1,39.6,74.2,17.8,26.5,68.7,8.9,0.8
09-04-2025 21:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,21,2,4,2025,0,1,0,0,,1,39.6,73.3,18,25.2,64.5,8.2,0
09-04-2025 22:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,22,2,4,2025,0,0,0,0,,1,31.9,75,17.6,27.6,57.3,9.9,0.4
09-04-2025 23:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,23,2,4,2025,0,0,0,0,,1,6.9,75,17.6,28.5,62.7,7,0.1
10-04-2025 00:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,0,3,4,2025,0,0,0,0,,1,3.1,75,17.6,27.2,63.9,21.3,0.6
10-04-2025 01:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,1,3,4,2025,0,0,0,0,,1,2.3,75,17.6,28.4,67.6,1.7,0.7
10-04-2025 02:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,2,3,4,2025,0,0,0,0,,1,4.8,74.2,17.8,28.4,60.9,15.8,0.5
10-04-2025 03:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,3,3,4,2025,0,0,0,0,,1,5.9,75,17.6,31,54.6,5.7,0.6
10-04-2025 04:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,4,3,4,2025,0,0,0,0,,1,12.1,75,17.6,30.4,50.4,19.2,0.2
10-04-2025 05:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,5,3,4,2025,0,0,0,0,,1,4.1,72.1,18.3,29.2,62.6,8.6,1
10-04-2025 06:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,6,3,4,2025,0,0,0,0,,1,20.7,75,17.6,28.8,60,5.2,0.4
10-04-2025 07:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,7,3,4,2025,0,1,0,0,,1,37,74.9,17.6,31.4,68.4,14.8,0.3
10-04-2025 08:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,8,3,4,2025,0,1,0,0,,1,48.2,73.7,17.9,31.4,70.5,2.9,0.5
10-04-2025 09:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,9,3,4,2025,0,1,0,0,,1,43.2,71.9,18.4,30.4,68.9,18.1,0.5
10-04-2025 10:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,10,3,4,2025,0,1,0,0,,1,34.1,74.1,17.8,31.2,64,6.8,0.5
10-04-2025 11:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,11,3,4,2025,0,0,0,0,,1,34,73.9,17.9,30.3,63.4,5.3,0
10-04-2025 12:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,12,3,4,2025,0,0,0,0,,1,37.2,75,17.6,31.1,69.9,11.7,0.3
10-04-2025 13:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,13,3,4,2025,0,0,0,0,,1,37.6,75,17.6,28.9,67.4,11.1,1.1
10-04-2025 14:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,14,3,4,2025,0,0,0,0,,1,36.5,74.5,17.7,28.8,71.2,18.1,0.5
10-04-2025 15:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,15,3,4,2025,0,0,0,0,,1,28.9,75,17.6,28.1,49.7,11.2,0.3
10-04-2025 16:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,16,3,4,2025,0,0,0,0,,1,34.5,72,18.3,28.5,51.9,14.6,0
10-04-2025 17:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,17,3,4,2025,0,1,0,0,,1,49.5,75,17.6,27.4,66.4,6.4,0.2
10-04-2025 18:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,18,3,4,2025,0,1,0,0,,1,49.3,75,17.6,25,64,9.9,0.6
10-04-2025 19:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,19,3,4,2025,0,1,0,0,,1,45.5,74.8,17.7,26.6,58.4,11.4,0.3
10-04-2025 20:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,20,3,4,2025,0,1,0,0,,1,41.1,73.9,17.9,27.2,67.1,14.9,0.4
10-04-2025 21:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,21,3,4,2025,0,1,0,0,,1,38.5,74.3,17.8,27.2,57,12.9,0.2
10-04-2025 22:00,NH32_Poonamallee,NH-32 Poonamallee Road,NH,6,22,Ambattur_Avadi|Arumbakkam_Koyambedu,22,3,4,2025,0,0,0,0,,1,30.6,75,17.6,27.6,61.7,10.8,0.8
